osm_id,osm_type,name,building,height,height_m,building:levels,estimated_height,height_source,height_note,category,centroid_lat,centroid_lon,geometry_status,tags,geometry
421408341,way,东5公寓,apartments,,,6,18.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.946492101360995,116.33993277215373,ok,"{""building"": ""apartments"", ""building:levels"": ""6"", ""name"": ""东5公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.339536, 39.9465404], [116.3395506, 39.9463973], [116.3403295, 39.9464438], [116.340315, 39.9465869], [116.339536, 39.9465404]]]}"
421408343,way,东4公寓,apartments,,,6,18.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.946202650000004,116.34004875000001,ok,"{""building"": ""apartments"", ""building:levels"": ""6"", ""name"": ""东4公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3397373, 39.9462599], [116.3397549, 39.9461049], [116.3403602, 39.9461454], [116.3403426, 39.9463004], [116.3397373, 39.9462599]]]}"
421408345,way,东3公寓,apartments,,,3,9.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.945876750000004,116.34007405,ok,"{""building"": ""apartments"", ""building:levels"": ""3"", ""name"": ""东3公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3397502, 39.9459211], [116.3397608, 39.9457997], [116.3403979, 39.9458324], [116.3403873, 39.9459538], [116.3397502, 39.9459211]]]}"
421408347,way,东2公寓,apartments,,,3,9.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.9455647,116.34010524999998,ok,"{""building"": ""apartments"", ""building:levels"": ""3"", ""name"": ""东2公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3397867, 39.9456151], [116.3397959, 39.9454877], [116.3404238, 39.9455143], [116.3404146, 39.9456417], [116.3397867, 39.9456151]]]}"
421408349,way,东1公寓,apartments,,,3,9.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.945276051516736,116.34013052292684,ok,"{""building"": ""apartments"", ""building:levels"": ""3"", ""name"": ""东1公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3398118, 39.9453225], [116.3398212, 39.9452011], [116.3404492, 39.9452296], [116.3404399, 39.945351], [116.3398118, 39.9453225]]]}"
421408351,way,东教二楼,yes,,,3,9.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94530557899529,116.34120051002928,ok,"{""building"": ""yes"", ""building:levels"": ""3"", ""name"": ""东教二楼""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3406158, 39.9453478], [116.3406332, 39.9451891], [116.3417851, 39.9452633], [116.3417677, 39.9454221], [116.3406158, 39.9453478]]]}"
421408354,way,东教3楼,yes,,,3,9.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.944968252220576,116.34015417331341,ok,"{""building"": ""yes"", ""building:levels"": ""3"", ""name"": ""东教3楼""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3398516, 39.9450353], [116.3398655, 39.9448718], [116.3404567, 39.9449012], [116.3404429, 39.9450647], [116.3398516, 39.9450353]]]}"
421408356,way,东教一楼,yes,,,6,18.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94492054999999,116.3412621,ok,"{""building"": ""yes"", ""building:levels"": ""6"", ""name"": ""东教一楼""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3406736, 39.9449988], [116.3406932, 39.9447809], [116.3418506, 39.9448423], [116.341831, 39.9450602], [116.3406736, 39.9449988]]]}"
468435300,way,未命名建筑_468435300,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.948993449999996,116.33893510000001,ok,"{""building"": ""yes""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3386681, 39.949048], [116.3391566, 39.94912], [116.3392021, 39.9489389], [116.3387136, 39.9488669], [116.3386681, 39.949048]]]}"
468435307,way,未命名建筑_468435307,apartments,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.949290609174156,116.34072575358947,ok,"{""building"": ""apartments"", ""building:flats"": ""2""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3404342, 39.9492616], [116.3405845, 39.9492921], [116.3405649, 39.949349], [116.3409353, 39.9494241], [116.34099, 39.9492657], [116.3404692, 39.9491602], [116.3404342, 39.9492616]]]}"
468435308,way,未命名建筑_468435308,apartments,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.949539182401026,116.34178608754185,ok,"{""building"": ""apartments""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3415941, 39.9496295], [116.3419095, 39.94968], [116.3419801, 39.9494635], [116.3419283, 39.9494274], [116.3418201, 39.9494599], [116.3417589, 39.9493986], [116.3416883, 39.9493769], [116.3416506, 39.9494455], [116.3415941, 39.9496295]]]}"
468435309,way,未命名建筑_468435309,yes,,,3,9.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.95029928342278,116.3406722822974,ok,"{""building"": ""yes"", ""building:levels"": ""3""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3403751, 39.9503367], [116.3408928, 39.9504305], [116.340954, 39.9502465], [116.3404457, 39.9501779], [116.3403751, 39.9503367]]]}"
468435310,way,未命名建筑_468435310,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.94990559484938,116.34090827246155,ok,"{""building"": ""yes""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3407422, 39.9501022], [116.340954, 39.9501491], [116.3410905, 39.9497305], [116.3408411, 39.9496656], [116.3407422, 39.9501022]]]}"
468435311,way,未命名建筑_468435311,yes,,,3,9.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94964767904473,116.3405444226597,ok,"{""building"": ""yes"", ""building:levels"": ""3""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3404269, 39.9497089], [116.3405963, 39.9497233], [116.3406575, 39.949597], [116.3405069, 39.9495609], [116.3404269, 39.9497089]]]}"
468435313,way,未命名建筑_468435313,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.95050723775549,116.34139138733822,ok,"{""building"": ""yes""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3409776, 39.9505604], [116.3414906, 39.9506398], [116.3415141, 39.950564], [116.3416694, 39.9505748], [116.3417212, 39.9503403], [116.3415894, 39.9503114], [116.3415141, 39.9505099], [116.3410105, 39.9504486], [116.3409776, 39.9505604]]]}"
468435314,way,未命名建筑_468435314,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.95021509111142,116.341316673629,ok,"{""building"": ""yes""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3410999, 39.9502429], [116.3415, 39.9502898], [116.3415424, 39.950196], [116.3411423, 39.9501346], [116.3410999, 39.9502429]]]}"
478014192,way,未命名建筑_478014192,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.949246099999996,116.3370306,ok,"{""building"": ""yes""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3369703, 39.9492435], [116.3370861, 39.9492644], [116.3370909, 39.9492487], [116.3369751, 39.9492278], [116.3369703, 39.9492435]]]}"
478014193,way,未命名建筑_478014193,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.94907315,116.33708574999999,ok,"{""building"": ""yes""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3370326, 39.9490737], [116.3371359, 39.9490867], [116.3371389, 39.9490726], [116.3370356, 39.9490596], [116.3370326, 39.9490737]]]}"
478014194,way,未命名建筑_478014194,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.94916,116.3370679,ok,"{""building"": ""yes""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3369913, 39.9492084], [116.3371118, 39.9492282], [116.3371445, 39.9491116], [116.337024, 39.9490918], [116.3369913, 39.9492084]]]}"
478014195,way,未命名建筑_478014195,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.94902270000001,116.33717720000001,ok,"{""building"": ""yes""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3371166, 39.9490627], [116.3372063, 39.9490798], [116.3372378, 39.9489827], [116.3371481, 39.9489656], [116.3371166, 39.9490627]]]}"
478014196,way,未命名建筑_478014196,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.949073600000006,116.3372701,ok,"{""building"": ""yes""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3372171, 39.9490879], [116.3373065, 39.9491064], [116.3373231, 39.9490593], [116.3372337, 39.9490408], [116.3372171, 39.9490879]]]}"
478014197,way,未命名建筑_478014197,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.94926045,116.33723144999999,ok,"{""building"": ""yes""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3371786, 39.9492924], [116.3372587, 39.9493076], [116.3372843, 39.9492285], [116.3372042, 39.9492133], [116.3371786, 39.9492924]]]}"
478014198,way,未命名建筑_478014198,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.94928397201185,116.3374800464802,ok,"{""building"": ""yes""}","{""type"": ""Polygon"", ""coordinates"": [[[116.337287, 39.949312], [116.3376387, 39.9493729], [116.3376731, 39.949256], [116.3373215, 39.949195], [116.337287, 39.949312]]]}"
478083544,way,世纪钟,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.9490036780721,116.33601436058015,ok,"{""building"": ""yes"", ""name"": ""世纪钟"", ""name:zh"": ""世纪钟"", ""name:zh-Hans"": ""世纪钟"", ""name:zh-Hant"": ""世紀鐘""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3359318, 39.9490447], [116.3360714, 39.9490652], [116.3360969, 39.9489626], [116.3359573, 39.9489422], [116.3359318, 39.9490447]]]}"
478575224,way,交大科技大厦,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.95124858143228,116.33046186959588,ok,"{""building"": ""yes"", ""name"": ""交大科技大厦"", ""name:zh"": ""交大科技大厦"", ""name:zh-Hans"": ""交大科技大厦"", ""name:zh-Hant"": ""交大科技大廈""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3301207, 39.9515404], [116.3306127, 39.9516164], [116.3308109, 39.9509707], [116.3303048, 39.9508757], [116.3301207, 39.9515404]]]}"
478580533,way,学苑公寓4号楼,dormitory,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.95229394576253,116.34182507852465,ok,"{""building"": ""dormitory"", ""name"": ""学苑公寓4号楼"", ""name:zh"": ""学苑公寓4号楼"", ""name:zh-Hans"": ""学苑公寓4号楼"", ""name:zh-Hant"": ""學苑公寓4號樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3415194, 39.9524291], [116.3416858, 39.9524522], [116.3417181, 39.9523155], [116.3421837, 39.9523801], [116.3422141, 39.9522516], [116.341582, 39.9521639], [116.3415194, 39.9524291]]]}"
478581132,way,学苑公寓3号楼,dormitory,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.95279145,116.3416593,ok,"{""building"": ""dormitory"", ""name"": ""学苑公寓3号楼"", ""name:zh"": ""学苑公寓3号楼"", ""name:zh-Hans"": ""学苑公寓3号楼"", ""name:zh-Hant"": ""學苑公寓3號樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3414231, 39.9528437], [116.3418561, 39.9529044], [116.3418955, 39.9527392], [116.3414625, 39.9526785], [116.3414231, 39.9528437]]]}"
478581133,way,学苑公寓6号楼,dormitory,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.9532549,116.34214304999999,ok,"{""building"": ""dormitory"", ""name"": ""学苑公寓6号楼"", ""name:zh"": ""学苑公寓6号楼"", ""name:zh-Hans"": ""学苑公寓6号楼"", ""name:zh-Hant"": ""學苑公寓6號樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3418543, 39.9533264], [116.3418929, 39.9531232], [116.3424318, 39.9531834], [116.3423932, 39.9533866], [116.3418543, 39.9533264]]]}"
478581134,way,学苑公寓1号楼,dormitory,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.95393275162886,116.34144361999694,ok,"{""building"": ""dormitory"", ""name"": ""学苑公寓1号楼"", ""name:zh"": ""学苑公寓1号楼"", ""name:zh-Hans"": ""学苑公寓1号楼"", ""name:zh-Hant"": ""學苑公寓1號樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3411075, 39.9539738], [116.3417306, 39.9540731], [116.3417797, 39.9538917], [116.3411567, 39.9537924], [116.3411075, 39.9539738]]]}"
478581135,way,学苑公寓2号楼,dormitory,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.95354192800937,116.34144287006124,ok,"{""building"": ""dormitory"", ""name"": ""学苑公寓2号楼"", ""name:zh"": ""学苑公寓2号楼"", ""name:zh-Hans"": ""学苑公寓2号楼"", ""name:zh-Hant"": ""學苑公寓2號樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3412243, 39.9535999], [116.3412567, 39.9534367], [116.3416614, 39.9534839], [116.341629, 39.9536472], [116.3412243, 39.9535999]]]}"
478581136,way,学苑公寓5号楼,dormitory,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.9537592,116.34215845,ok,"{""building"": ""dormitory"", ""name"": ""学苑公寓5号楼"", ""name:zh"": ""学苑公寓5号楼"", ""name:zh-Hans"": ""学苑公寓5号楼"", ""name:zh-Hant"": ""學苑公寓5號樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3418738, 39.953813], [116.3419205, 39.9536279], [116.3424431, 39.9537054], [116.3423964, 39.9538905], [116.3418738, 39.953813]]]}"
478581983,way,学苑公寓8号楼,dormitory,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.95237147089836,116.34305682581339,ok,"{""building"": ""dormitory"", ""name"": ""学苑公寓8号楼"", ""name:zh"": ""學苑公寓4號樓"", ""name:zh-Hans"": ""學苑公寓4號樓"", ""name:zh-Hant"": ""學苑公寓8號樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3426676, 39.952423], [116.3430404, 39.9524785], [116.3430542, 39.9524188], [116.3434194, 39.9524679], [116.3434471, 39.9523191], [116.3430897, 39.9522659], [116.3430774, 39.9523261], [116.3426984, 39.9522718], [116.3426676, 39.952423]]]}"
479408009,way,未命名建筑_479408009,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.9480749,116.3327234,ok,"{""building"": ""yes""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3326864, 39.9481338], [116.3328087, 39.9480756], [116.3327604, 39.948016], [116.3326381, 39.9480742], [116.3326864, 39.9481338]]]}"
950001388,way,一号教学楼,yes,,,2,6.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.95108374927954,116.33541138154345,ok,"{""building"": ""yes"", ""building:levels"": ""2"", ""name"": ""一号教学楼"", ""name:zh"": ""一号教学楼"", ""name:zh-Hans"": ""一号教学楼"", ""name:zh-Hant"": ""一號教學樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.334985, 39.9511044], [116.3357896, 39.951236], [116.3358378, 39.9510631], [116.3350331, 39.9509315], [116.334985, 39.9511044]]]}"
950001389,way,二号教学楼,yes,,,2,6.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.95091915,116.33446179999999,ok,"{""building"": ""yes"", ""building:levels"": ""2"", ""name"": ""二号教学楼"", ""name:zh"": ""二号教学楼"", ""name:zh-Hans"": ""二号教学楼"", ""name:zh-Hant"": ""二號教學樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3340354, 39.9509398], [116.3348401, 39.9510714], [116.3348882, 39.9508985], [116.3340835, 39.9507669], [116.3340354, 39.9509398]]]}"
950001394,way,科教大楼,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.94455638753676,116.34027931311907,ok,"{""building"": ""yes"", ""name"": ""科教大楼""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3399, 39.9446991], [116.3402259, 39.9445952], [116.3402501, 39.9446847], [116.3403843, 39.9446634], [116.3404553, 39.9446672], [116.3405035, 39.9446795], [116.3405371, 39.9443618], [116.3399072, 39.9445909], [116.3399, 39.9446991]]]}"
950001395,way,未命名建筑_950001395,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.94460277916254,116.3413068690439,ok,"{""building"": ""yes""}","{""type"": ""Polygon"", ""coordinates"": [[[116.340993, 39.9446394], [116.3416099, 39.9446751], [116.3416206, 39.9445661], [116.3410038, 39.9445305], [116.340993, 39.9446394]]]}"
1205709513,way,学生活动中心,yes,,,3,9.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94919604515817,116.33189918987573,ok,"{""building"": ""yes"", ""building:levels"": ""3"", ""name"": ""学生活动中心"", ""school"": ""high_school""}","{""type"": ""Polygon"", ""coordinates"": [[[116.331236, 39.9494641], [116.3314565, 39.9495567], [116.3316559, 39.9493799], [116.3317455, 39.9493919], [116.331853, 39.9493885], [116.3319605, 39.9493387], [116.3319605, 39.9493129], [116.3320971, 39.9493627], [116.3322069, 39.949385], [116.3323323, 39.9493936], [116.3323861, 39.9493679], [116.3324936, 39.9490021], [116.3317567, 39.9488922], [116.3315496, 39.9490876], [116.331236, 39.9494641]]]}"
1264419139,way,第五教学楼,yes,,,3,9.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94979934967628,116.33651898450945,ok,"{""building"": ""yes"", ""building:levels"": ""3"", ""name"": ""第五教学楼""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3363018, 39.9500397], [116.3365571, 39.950086], [116.3367103, 39.9495503], [116.336494, 39.9494977], [116.3363838, 39.9498676], [116.3363273, 39.9499974], [116.3363246, 39.9500098], [116.3363085, 39.950017], [116.3363018, 39.9500397]]]}"
